,Unnamed: 0,Delivery_person_Age,Delivery_person_Ratings,Weatherconditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,time_taken(min),distance
35511,39001,29,3.4,Sunny,Low,1,Meal,motorcycle,1,No,Metropolitian,41,20002.48765
35512,2048,36,4.9,Windy,Low,0,Buffet,motorcycle,1,No,Metropolitian,29,20002.48765
35513,39051,35,4.7,Cloudy,High,2,Buffet,motorcycle,2,No,Metropolitian,34,20002.48765
35514,36976,29,4.6,Sunny,High,2,Snack,motorcycle,1,No,Urban,18,20002.48765
35515,26386,27,4.8,Cloudy,Low,1,Buffet,motorcycle,0,No,Metropolitian,11,20002.48765
35516,42101,,,Stormy,Jam,0,Buffet,motorcycle,1,No,Metropolitian,53,20002.48765
35517,30105,34,4.3,Windy,Low,0,Buffet,motorcycle,1,No,Metropolitian,33,20002.48765
35518,6469,,,Fog,Medium,0,Meal,motorcycle,1,No,Metropolitian,47,20002.48765
35519,32043,36,4.5,Fog,Low,2,Drinks,scooter,0,No,,15,20002.48765
35520,44928,36,5,Cloudy,Jam,0,Snack,motorcycle,1,No,Metropolitian,44,20002.48765
35521,13703,33,4.9,Fog,Medium,1,Meal,scooter,1,No,,16,20002.48765
35522,10954,39,4.7,Sunny,Jam,0,Meal,motorcycle,1,No,Urban,20,20002.48765
35523,846,34,4.7,Cloudy,Jam,1,Drinks,motorcycle,2,No,Metropolitian,40,20002.48765
35524,38328,24,4.7,Fog,Low,1,Drinks,motorcycle,0,No,Metropolitian,17,20002.48765
35525,13234,29,4.8,Sunny,Jam,1,Meal,motorcycle,1,No,Metropolitian,24,20002.48765
35526,18935,24,4.7,Windy,Jam,1,Drinks,scooter,1,No,Urban,18,20002.48765
35527,117,33,4.7,Fog,Jam,1,Snack,scooter,1,No,Metropolitian,49,20002.48765
35528,41605,35,4.8,Cloudy,High,2,Meal,scooter,0,No,Metropolitian,35,20002.48765
35529,22350,38,5,Sandstorms,Medium,0,Drinks,motorcycle,0,No,Metropolitian,25,20002.48765
35530,28746,24,4.6,Cloudy,Medium,1,Meal,motorcycle,0,No,Metropolitian,36,20002.48765
35531,14043,33,4.8,Cloudy,Low,0,Buffet,motorcycle,0,No,Metropolitian,24,20002.48765
35532,41427,,,,,2,Meal,scooter,0,No,Metropolitian,47,20002.48765
35533,16389,29,4.2,Stormy,Low,0,Meal,motorcycle,1,No,Metropolitian,20,20002.48765
35534,38110,29,4.5,Sandstorms,Low,1,Drinks,scooter,,No,Urban,19,20002.48765
35535,9111,23,4.9,Cloudy,Low,0,Snack,motorcycle,1,No,Urban,21,20002.48765
35536,10787,39,4.9,Fog,Jam,0,Drinks,motorcycle,2,Yes,Metropolitian,42,20002.48765
35537,4324,35,4.2,Sandstorms,Jam,1,Drinks,motorcycle,1,No,Metropolitian,31,20002.48765
35538,35358,39,4.6,Cloudy,Jam,2,Buffet,scooter,2,No,Metropolitian,35,20002.48765
35539,24818,35,4.3,Sunny,Medium,0,Meal,motorcycle,1,No,Metropolitian,39,20002.48765
35540,13046,26,4.8,Cloudy,Medium,2,Drinks,scooter,1,No,Metropolitian,29,20002.48765
35541,27446,,,Fog,Jam,1,Drinks,motorcycle,1,No,Metropolitian,31,20002.48765
35542,20119,21,4.6,Cloudy,Low,0,Drinks,motorcycle,1,No,Metropolitian,16,20002.48765
35543,13918,29,4.9,Windy,Jam,1,Buffet,motorcycle,1,No,Metropolitian,26,20002.48765
35544,10589,,,,,1,Snack,scooter,1,No,Urban,31,20002.48765
35545,11613,37,4.5,Windy,Jam,2,Meal,scooter,1,No,Metropolitian,36,20002.48765
35546,27139,24,4.6,Stormy,High,2,Drinks,scooter,1,No,Metropolitian,24,20002.48765
35547,6767,25,4.6,Cloudy,Jam,0,Drinks,motorcycle,1,No,Metropolitian,38,20002.48765
35548,5622,36,4.9,Cloudy,High,0,Drinks,motorcycle,1,No,Metropolitian,27,20002.48765
35549,1605,33,4.7,Sunny,Jam,2,Snack,scooter,0,No,Urban,20,20002.48765
35550,26900,39,4.2,Windy,Medium,0,Drinks,motorcycle,1,No,Urban,31,20002.48765
35551,27285,22,4.7,Sunny,Medium,2,Drinks,scooter,1,No,Urban,19,20002.48765
35552,28024,37,4.6,Fog,Medium,0,Drinks,motorcycle,0,No,Metropolitian,39,20002.48765
35553,3812,24,5,Sunny,Low,2,Drinks,scooter,1,No,Metropolitian,22,20002.48765
35554,17260,20,5,Sandstorms,High,2,Meal,scooter,0,No,Urban,20,20002.48765
35555,10554,34,4.7,Sunny,Low,1,Meal,motorcycle,1,No,Metropolitian,29,20002.48765
35556,10167,28,4.7,Fog,Low,2,Drinks,scooter,1,No,Metropolitian,18,20002.48765
35557,34529,27,4.7,Fog,Jam,0,Drinks,motorcycle,0,No,Metropolitian,26,20002.48765
35558,19123,25,4.5,Cloudy,Low,0,Drinks,motorcycle,1,No,Metropolitian,22,20002.48765
35559,35240,20,4.1,Sandstorms,Low,0,Meal,motorcycle,0,No,Urban,20,20002.48765
35560,15913,37,5,Windy,Medium,0,Snack,motorcycle,1,No,Metropolitian,42,20002.48765
35561,6738,22,4.4,Sunny,High,0,Meal,motorcycle,2,No,Metropolitian,52,20002.48765
35562,23275,33,4.9,Cloudy,Low,2,Snack,electric_scooter,1,No,Metropolitian,19,20002.48765
35563,15728,31,3.9,Fog,Low,1,Drinks,motorcycle,1,No,Metropolitian,39,20002.48765
35564,12199,27,4.4,Windy,High,0,Snack,motorcycle,1,No,Metropolitian,31,20002.48765
35565,7943,34,4.7,Sunny,Medium,1,Buffet,scooter,1,No,Urban,21,20002.48765
35566,12910,29,4.7,Sunny,Jam,2,Snack,scooter,1,No,Metropolitian,21,20002.48765
35567,14369,25,4.7,Fog,Jam,2,Buffet,scooter,0,No,Metropolitian,25,20002.48765
35568,26069,36,4.5,Sunny,Jam,0,Buffet,motorcycle,1,No,Metropolitian,20,20002.48765
35569,6371,38,4.8,Fog,Low,1,Drinks,scooter,1,No,,17,20002.48765
35570,26734,24,4.5,Sandstorms,Low,1,Drinks,scooter,0,No,Urban,17,20002.48765
35571,16616,26,4.5,Windy,Jam,2,Buffet,scooter,1,No,Metropolitian,21,20002.48765
35572,8258,34,4.8,Stormy,Low,1,Drinks,scooter,1,No,Metropolitian,27,20002.48765
35573,7561,35,4.9,Cloudy,Low,2,Meal,scooter,1,No,Metropolitian,18,20002.48765
35574,42563,39,4.5,Stormy,Low,1,Drinks,scooter,0,No,Metropolitian,26,20002.48765
35575,6168,26,4.5,Fog,Jam,0,Meal,motorcycle,1,No,Metropolitian,24,20002.48765
35576,44243,31,4.6,Stormy,Jam,1,Snack,motorcycle,0,No,Metropolitian,30,20002.48765
35577,3596,39,4.6,Fog,Medium,0,Buffet,motorcycle,1,No,Metropolitian,42,20002.48765
35578,39056,26,4.8,Fog,Medium,2,Meal,scooter,1,No,Metropolitian,25,20002.48765
35579,4632,32,4.4,Cloudy,Jam,2,Drinks,scooter,2,Yes,Urban,49,20002.48765
35580,6229,22,4.9,Stormy,Low,2,Meal,scooter,0,No,Urban,13,20002.48765
35581,29926,25,4.6,Sandstorms,Low,0,Buffet,motorcycle,1,No,Metropolitian,18,20002.48765
35582,45006,36,4.4,Stormy,Medium,1,Snack,motorcycle,0,No,Metropolitian,33,20002.48765
35583,44956,25,4.9,Sunny,High,1,Drinks,scooter,0,,Urban,10,20002.48765
35584,10267,34,4.6,Windy,High,1,Snack,scooter,1,No,Metropolitian,25,20002.48765
35585,38518,33,4.9,Sunny,Low,1,Snack,scooter,0,,Metropolitian,11,20002.48765
35586,8152,20,4.6,Sunny,Low,0,Meal,motorcycle,1,No,Metropolitian,17,20002.48765
35587,35854,22,4.5,Fog,Jam,1,Meal,scooter,0,No,Urban,24,20002.48765
35588,34674,23,4.7,Fog,Jam,2,Buffet,scooter,0,No,Metropolitian,21,20002.48765
35589,39650,28,4.7,Sunny,Jam,1,Buffet,scooter,0,No,Urban,19,20002.48765
35590,23333,33,4.9,Stormy,Jam,1,Meal,motorcycle,1,No,Urban,28,20002.48765
35591,40441,37,4.7,Stormy,Low,1,Drinks,motorcycle,0,No,Urban,25,20002.48765
35592,40940,34,4.3,Fog,Jam,1,Buffet,motorcycle,1,No,Metropolitian,39,20002.48765
35593,1531,34,4.8,Sandstorms,Jam,2,Snack,electric_scooter,1,No,Metropolitian,25,20002.48765
35594,38638,33,4.9,Fog,Medium,2,Buffet,scooter,1,No,Metropolitian,34,20002.48765
35595,19181,21,4.6,Windy,Jam,0,Snack,motorcycle,0,No,Metropolitian,28,20002.48765
35596,17302,30,4.5,Windy,Jam,1,Snack,motorcycle,1,No,Metropolitian,40,20002.48765
35597,18030,24,4.4,Stormy,Jam,0,Drinks,motorcycle,1,No,Metropolitian,35,20002.48765
35598,5122,32,4.9,Sunny,Medium,1,Buffet,scooter,0,No,Metropolitian,24,20002.48765
35599,5126,20,4.5,Cloudy,Low,2,Meal,scooter,1,No,Urban,15,20002.48765
35600,15034,32,4.6,Stormy,Low,1,Buffet,motorcycle,1,No,Metropolitian,24,20002.48765
35601,4621,25,4.8,Windy,Jam,0,Drinks,motorcycle,1,No,Metropolitian,38,20002.48765
35602,39577,32,4.8,Windy,Low,1,Snack,motorcycle,0,No,Urban,18,20002.48765
35603,16748,25,4.5,Stormy,Jam,2,Buffet,motorcycle,0,No,Metropolitian,19,20002.48765
35604,44247,22,4.6,Windy,Medium,0,Snack,motorcycle,0,No,Metropolitian,34,20002.48765
35605,2125,23,4.5,Sunny,Medium,1,Drinks,scooter,0,No,Urban,17,20002.48765
35606,8150,26,5,Stormy,Jam,0,Meal,motorcycle,1,No,Metropolitian,35,20002.48765
35607,28699,20,4.8,Stormy,High,1,Meal,scooter,1,No,Metropolitian,22,20002.48765
35608,8717,,,Sunny,Medium,2,Buffet,electric_scooter,0,No,Urban,19,20002.48765
35609,55,36,4.9,Fog,Medium,2,Drinks,scooter,1,No,Metropolitian,17,20002.48765
35610,17022,28,4.7,Cloudy,Medium,2,Meal,scooter,0,No,Urban,19,20002.48765
35611,302,39,4.8,Fog,High,2,Drinks,scooter,1,No,Urban,26,20002.48765
35612,22195,38,4.8,Sunny,Jam,1,Meal,motorcycle,1,No,Metropolitian,25,20002.48765
35613,14178,27,4.7,Sunny,Medium,1,Snack,scooter,0,No,Urban,17,20002.48765
35614,13568,34,4.7,Sunny,Low,2,Drinks,scooter,0,No,Urban,16,20002.48765
35615,29721,,,,,3,Buffet,electric_scooter,1,No,Metropolitian,19,20002.48765
35616,4432,32,5,Sandstorms,Medium,1,Snack,scooter,1,No,Metropolitian,33,20002.48765
35617,19262,36,4.6,Sunny,Jam,0,Meal,motorcycle,1,No,Metropolitian,24,20002.48765
35618,10478,20,4.7,Sandstorms,High,1,Meal,scooter,0,No,Metropolitian,20,20002.48765
35619,43221,32,4.8,Sunny,Jam,1,Drinks,motorcycle,1,No,Metropolitian,20,20002.48765
35620,5240,39,4.7,Sunny,Low,1,Drinks,scooter,0,No,Metropolitian,13,20002.48765
35621,22574,31,4.9,Sandstorms,Low,1,Buffet,scooter,0,No,Metropolitian,24,20002.48765
35622,10488,38,4.5,Sandstorms,Low,2,Snack,motorcycle,1,No,Metropolitian,26,20002.48765
35623,23321,30,4.2,Stormy,Medium,0,Meal,motorcycle,2,No,Metropolitian,39,20002.48765
35624,23624,20,4.7,Windy,Jam,0,Meal,motorcycle,0,No,Metropolitian,26,20002.48765
35625,16282,26,4.7,Cloudy,Jam,2,Buffet,scooter,0,No,Metropolitian,38,20002.48765
35626,26329,38,4.8,Windy,Low,2,Buffet,motorcycle,1,No,Metropolitian,21,20002.48765
35627,42928,31,4.2,Windy,Medium,0,Drinks,motorcycle,1,No,Metropolitian,33,20002.48765
35628,27693,35,4,Fog,Jam,1,Buffet,motorcycle,1,No,Metropolitian,34,20002.48765
35629,18777,38,4.9,Cloudy,Jam,0,Drinks,motorcycle,1,No,Urban,53,20002.48765
35630,16907,34,4.9,Fog,Jam,1,Drinks,scooter,1,No,Metropolitian,44,20002.48765
35631,39144,34,4.8,Stormy,Low,0,Snack,motorcycle,1,No,Metropolitian,27,20002.48765
35632,39749,37,4.9,Cloudy,Low,2,Drinks,scooter,1,No,Metropolitian,25,20002.48765
35633,13716,34,4.5,Sandstorms,Low,0,Meal,motorcycle,1,No,Metropolitian,30,20002.48765
35634,23061,31,4.7,Stormy,Jam,2,Snack,electric_scooter,1,No,Metropolitian,26,20002.48765
35635,36668,21,4.7,Fog,Jam,0,Drinks,motorcycle,0,No,Urban,35,20002.48765
35636,37545,,,Windy,Low,2,Buffet,motorcycle,1,No,Metropolitian,18,20002.48765
35637,21969,36,4.7,Sunny,Low,1,Drinks,scooter,1,No,Metropolitian,19,20002.48765
35638,21508,33,4.9,Stormy,Low,2,Buffet,motorcycle,0,No,Urban,25,20002.48765
35639,23954,30,4.5,Sandstorms,Low,0,Buffet,motorcycle,1,No,Urban,22,20002.48765
35640,11314,22,4.7,Sunny,Low,1,Snack,motorcycle,1,No,Metropolitian,23,20002.48765
35641,28732,20,4.7,Cloudy,High,0,Meal,motorcycle,1,No,Urban,29,20002.48765
35642,10161,24,4.8,Sunny,Medium,1,Meal,scooter,0,No,Metropolitian,14,20002.48765
35643,4188,28,4.7,Sandstorms,Medium,0,Drinks,motorcycle,1,No,Urban,28,20002.48765
35644,33434,36,4.8,Stormy,Low,1,Buffet,scooter,1,No,Urban,17,20002.48765
35645,36034,29,4.9,Windy,Medium,2,Buffet,motorcycle,1,No,Metropolitian,23,20002.48765
35646,18271,22,4.7,Sandstorms,Low,1,Buffet,motorcycle,1,No,,17,20002.48765
35647,41240,34,4.8,Sunny,Low,1,Drinks,motorcycle,1,No,Urban,10,20002.48765
35648,42679,24,4.8,Sandstorms,Low,1,Drinks,scooter,0,No,Metropolitian,17,20002.48765
35649,24071,29,4.6,Stormy,Jam,0,Buffet,motorcycle,0,No,Metropolitian,30,20002.48765
35650,22415,35,4.3,Cloudy,Low,1,Snack,motorcycle,0,No,Urban,35,20002.48765
35651,11637,38,4,Sandstorms,Low,0,Meal,motorcycle,,No,,21,20002.48765
35652,6090,25,4.5,Cloudy,Low,0,Buffet,motorcycle,1,No,Urban,22,20002.48765
35653,6238,28,4.6,Stormy,Low,2,Meal,scooter,1,No,Metropolitian,13,20002.48765
35654,15183,20,4.8,Sandstorms,Jam,2,Snack,scooter,1,No,Metropolitian,25,20002.48765
35655,40118,35,4.9,Stormy,Low,1,Meal,scooter,0,No,Metropolitian,29,20002.48765
35656,24214,34,4.3,Fog,Jam,0,Buffet,motorcycle,1,No,Metropolitian,31,20002.48765
35657,17144,31,4.6,Fog,Jam,0,Buffet,motorcycle,2,Yes,Metropolitian,54,20002.48765
35658,6254,22,4.7,Sunny,High,1,Snack,motorcycle,1,No,Metropolitian,13,20002.48765
35659,12015,39,4.7,Stormy,Jam,1,Meal,scooter,0,No,Metropolitian,30,20002.48765
35660,36586,,,,,3,Meal,electric_scooter,0,No,Urban,22,20002.48765
35661,39037,23,3.4,Sunny,Low,1,Snack,motorcycle,1,No,Metropolitian,42,20002.48765
35662,4300,38,4.7,Sunny,Jam,0,Drinks,motorcycle,0,No,Metropolitian,22,20002.48765
35663,5569,23,4.8,Cloudy,Medium,0,Buffet,motorcycle,0,No,Urban,37,20002.48765
35664,14388,28,4.7,Windy,Low,1,Buffet,scooter,0,No,Metropolitian,17,20002.48765
35665,7941,32,4.7,Windy,Medium,0,Buffet,motorcycle,2,No,Metropolitian,34,20002.48765
35666,27169,25,4.1,Fog,Medium,1,Drinks,scooter,0,No,Metropolitian,38,20002.48765
35667,36932,31,4.6,Windy,Medium,0,Buffet,motorcycle,0,No,Metropolitian,40,20002.48765
35668,19963,38,4.6,Sunny,High,1,Snack,motorcycle,1,No,Urban,22,20002.48765
35669,21833,39,4.9,Windy,Jam,0,Buffet,motorcycle,1,No,Urban,36,20002.48765
35670,19856,20,4.9,Cloudy,Medium,2,Buffet,motorcycle,1,No,Metropolitian,17,20002.48765
35671,39811,37,4.5,Sunny,Jam,1,Snack,motorcycle,1,No,Metropolitian,21,20002.48765
35672,37660,30,4.6,Sunny,Low,0,Snack,motorcycle,1,No,Metropolitian,26,20002.48765
35673,43088,36,4.7,Sandstorms,Jam,1,Meal,motorcycle,1,No,Metropolitian,30,20002.48765
35674,4854,,,Cloudy,Medium,0,Buffet,motorcycle,0,No,Metropolitian,31,20002.48765
35675,4637,27,4.9,Sandstorms,Jam,2,Snack,scooter,1,No,Urban,21,20002.48765
35676,42318,28,4.9,Stormy,Low,2,Buffet,scooter,0,No,Metropolitian,10,20002.48765
35677,31703,35,4.8,Fog,Low,0,Snack,motorcycle,0,No,Metropolitian,41,20002.48765
35678,28920,28,4.6,Fog,Low,0,Snack,motorcycle,0,No,Metropolitian,17,20002.48765
35679,17715,27,4.7,Stormy,Low,2,Buffet,motorcycle,0,No,Metropolitian,19,20002.48765
35680,10209,32,4.3,Cloudy,Jam,1,Drinks,scooter,0,No,Metropolitian,39,20002.48765
35681,23386,31,4.7,Stormy,Low,0,Snack,motorcycle,0,No,Metropolitian,25,20002.48765
35682,25934,38,5,Cloudy,Jam,2,Buffet,scooter,1,No,,26,20002.48765
35683,6941,22,4.6,Stormy,Medium,0,Meal,motorcycle,1,No,Metropolitian,30,20002.48765
35684,8017,21,4.8,Sunny,Low,2,Drinks,electric_scooter,0,No,Metropolitian,17,20002.48765
35685,42289,33,4.1,Stormy,Jam,0,Drinks,motorcycle,3,No,Metropolitian,54,20002.48765
35686,6949,21,4.6,Fog,Low,2,Meal,motorcycle,0,No,Metropolitian,17,20002.48765
35687,39649,22,4,Sandstorms,Low,0,Meal,motorcycle,0,No,Metropolitian,29,20002.48765
35688,13051,24,4.8,Sandstorms,Medium,2,Meal,scooter,,No,Metropolitian,27,20002.48765
35689,15781,32,4.7,Fog,Low,0,Snack,motorcycle,0,No,Urban,39,20002.48765
35690,26698,23,4.6,Fog,Jam,2,Meal,motorcycle,1,No,Metropolitian,30,20002.48765
35691,37441,32,4.7,Stormy,Jam,0,Meal,motorcycle,1,No,Metropolitian,38,20002.48765
35692,12173,35,4.7,Stormy,Low,2,Drinks,electric_scooter,0,No,Metropolitian,26,20002.48765
35693,39764,39,3.8,Stormy,Jam,1,Meal,scooter,1,No,Metropolitian,39,20002.48765
35694,1252,30,4.9,Windy,Jam,1,Buffet,scooter,1,No,Metropolitian,34,20002.48765
35695,44238,33,4.6,Cloudy,Medium,2,Drinks,scooter,1,No,Metropolitian,35,20002.48765
35696,15254,33,4.6,Sandstorms,High,0,Drinks,motorcycle,1,No,Metropolitian,47,20002.48765
35697,19758,22,4.6,Sandstorms,Low,1,Snack,scooter,1,No,Urban,13,20002.48765
35698,19198,26,4.4,Windy,Low,0,Buffet,motorcycle,0,No,Metropolitian,26,20002.48765
35699,22928,29,5,Sunny,Medium,1,Meal,motorcycle,0,No,Urban,10,20002.48765
35700,42808,38,5,Stormy,Low,1,Drinks,motorcycle,1,No,Metropolitian,27,20002.48765
35701,37626,30,4.8,Stormy,Medium,1,Drinks,scooter,1,No,Urban,24,20002.48765
35702,24285,36,4.9,Sunny,Low,1,Drinks,motorcycle,0,,Metropolitian,11,20002.48765
35703,41348,35,4,Cloudy,High,0,Drinks,motorcycle,1,No,Urban,34,20002.48745
35704,8427,36,3.6,Windy,Jam,2,Buffet,motorcycle,0,No,Urban,34,20002.48745
35705,42944,20,4.9,Fog,Low,2,Drinks,scooter,0,No,Metropolitian,25,20002.48745
35706,37131,34,4.9,Stormy,Low,2,Meal,motorcycle,1,No,Metropolitian,23,20002.48745
35707,32049,34,4.7,Cloudy,Medium,1,Buffet,scooter,1,No,Urban,16,20002.48745
35708,28538,26,3.3,Sunny,Low,1,Snack,scooter,1,No,Metropolitian,37,20002.48745
35709,43125,22,4.8,Sandstorms,Jam,0,Meal,motorcycle,0,No,Metropolitian,32,20002.48744
35710,14489,26,4.9,Fog,High,0,Snack,motorcycle,1,No,Metropolitian,27,20002.48744
35711,7239,30,4.9,Stormy,Jam,0,Buffet,motorcycle,1,No,Metropolitian,40,20002.48744
35712,36187,24,4.9,Sandstorms,Jam,2,Drinks,scooter,0,No,Urban,20,20002.48744
35713,26657,32,3.5,Cloudy,Low,2,Snack,scooter,0,No,Metropolitian,31,20002.48744
35714,42783,21,4.7,Cloudy,Low,2,Snack,motorcycle,0,No,Metropolitian,22,20002.48744
35715,37744,32,4.4,Windy,Low,0,Snack,motorcycle,,No,Urban,25,20002.48744
35716,4544,37,4.9,Stormy,Medium,1,Buffet,scooter,0,No,,29,20002.48744
35717,21949,31,4.3,Stormy,Jam,0,Meal,motorcycle,0,No,Metropolitian,46,20002.48744
35718,17100,30,4.9,Sandstorms,Medium,1,Snack,scooter,1,No,Metropolitian,26,20002.48744
35719,34816,35,4.5,Windy,Jam,2,Snack,scooter,1,No,Metropolitian,28,20002.48744
35720,38765,33,4.7,Windy,Low,2,Buffet,motorcycle,1,No,,20,20002.48744
35721,13456,35,3.8,Sunny,Jam,1,Meal,motorcycle,0,No,Metropolitian,32,20002.48744
35722,32201,27,4.6,Windy,Medium,0,Buffet,motorcycle,0,No,Metropolitian,14,20002.48744
35723,4809,30,4.2,Fog,Low,1,Snack,scooter,1,No,Urban,33,20002.48744
35724,10916,20,4.9,Windy,Medium,0,Drinks,motorcycle,1,No,Metropolitian,33,20002.48744
35725,3636,33,4.6,Cloudy,Jam,2,Meal,scooter,1,No,Metropolitian,40,20002.48744
35726,23524,23,5,Windy,High,0,Meal,motorcycle,1,No,Metropolitian,29,20002.48744
35727,23574,37,4.9,Windy,Jam,0,Snack,motorcycle,1,Yes,Semi-Urban,46,20002.48744
35728,15106,21,4.6,Windy,Jam,2,Meal,motorcycle,0,No,Metropolitian,17,20002.48744
35729,38757,,,Sunny,Low,0,Drinks,motorcycle,1,No,Metropolitian,18,20002.48744
35730,9860,29,4.7,Cloudy,Jam,1,Snack,motorcycle,1,No,Metropolitian,30,20002.48744
35731,45510,,,,,3,Meal,electric_scooter,1,No,Urban,17,20002.48744
35732,18384,22,4.6,Fog,Medium,1,Snack,motorcycle,0,No,,11,20002.48744
35733,12763,23,4.9,Cloudy,Low,1,Drinks,scooter,1,No,Metropolitian,13,20002.48744
35734,29189,23,4.6,Fog,Medium,0,Snack,motorcycle,0,No,Urban,27,20002.48744
35735,40943,37,4.5,Sandstorms,Medium,1,Meal,motorcycle,1,No,Metropolitian,37,20002.48744
35736,404,32,4,Windy,Medium,0,Buffet,motorcycle,3,Yes,Urban,49,20002.48744
35737,384,32,5,Windy,Jam,1,Buffet,scooter,1,No,Urban,30,20002.48744
35738,8702,32,4.8,Sandstorms,High,1,Snack,scooter,1,No,Metropolitian,26,20002.48744
35739,40034,26,5,Stormy,Low,2,Meal,motorcycle,,No,Urban,14,20002.48744
35740,10344,36,4.1,Cloudy,Low,0,Drinks,motorcycle,1,No,Metropolitian,39,20002.48744
35741,18017,36,4,Cloudy,Medium,0,Drinks,motorcycle,1,No,Metropolitian,34,20002.48744
35742,20384,29,4.6,Sandstorms,Low,2,Buffet,electric_scooter,1,No,Metropolitian,11,20002.48744
35743,21168,36,4.7,Sandstorms,Medium,2,Buffet,electric_scooter,0,No,Metropolitian,25,20002.48744
35744,6938,31,4.8,Stormy,Medium,2,Buffet,scooter,1,No,Metropolitian,30,20002.48744
35745,6970,,,Sunny,Medium,0,Drinks,motorcycle,1,No,Metropolitian,32,20002.48744
35746,20309,38,4,Stormy,Jam,0,Meal,motorcycle,1,No,Metropolitian,51,20002.48744
35747,4158,34,5,Cloudy,Jam,0,Drinks,motorcycle,1,No,Metropolitian,31,20002.48744
35748,23833,29,4.8,Sandstorms,Low,2,Buffet,motorcycle,0,No,Metropolitian,17,20002.48744
35749,8415,35,5,Sandstorms,Jam,2,Snack,electric_scooter,1,No,Urban,30,20002.48729
35750,34961,33,4.7,Cloudy,Jam,1,Drinks,motorcycle,1,No,Metropolitian,25,20002.48729
35751,27712,21,4.2,Stormy,Medium,0,Snack,motorcycle,2,No,Metropolitian,33,20002.48729
35752,1015,29,4.6,Fog,Low,1,Snack,scooter,1,No,Metropolitian,21,20002.48729
35753,37892,20,4.8,Sunny,Jam,0,Snack,motorcycle,0,No,Urban,17,20002.48729
35754,29548,,,,,3,Snack,electric_scooter,1,No,Metropolitian,36,20002.48729
35755,23793,38,4.6,Sandstorms,Low,1,Drinks,scooter,1,No,Urban,24,20002.48729
35756,19255,28,4.8,Stormy,Medium,0,Meal,motorcycle,0,No,Urban,17,20002.48729
35757,9,21,4.7,Windy,Jam,0,Meal,motorcycle,1,No,Urban,15,20002.48729
35758,10136,24,4.7,Fog,Medium,2,Meal,scooter,1,No,Metropolitian,32,20002.48729
35759,4804,23,5,Sandstorms,Low,2,Meal,motorcycle,0,No,Urban,19,20002.48729
35760,5713,24,4.9,Sunny,Low,2,Drinks,scooter,0,No,Urban,21,20002.48729
35761,34349,,,Stormy,Medium,1,Snack,scooter,,No,Urban,26,20002.48728
35762,27532,25,4.7,Cloudy,Low,2,Meal,electric_scooter,0,No,Metropolitian,17,20002.48728
35763,17308,38,4.8,Fog,Jam,2,Meal,scooter,0,No,Metropolitian,37,20002.48728
35764,31471,21,4.7,Stormy,Jam,1,Buffet,scooter,0,No,Metropolitian,18,20002.48728
35765,35547,28,4.7,Windy,Low,0,Snack,motorcycle,1,No,Urban,18,20002.48728
35766,13216,29,4.1,Cloudy,Jam,2,Snack,scooter,1,No,Metropolitian,33,20002.48728
35767,38088,24,4.5,Sunny,High,1,Meal,scooter,1,No,Metropolitian,19,20002.48728
35768,40080,24,4.4,Fog,Jam,2,Buffet,scooter,1,No,Metropolitian,37,20002.48728
35769,38810,25,4.9,Sunny,Jam,2,Meal,electric_scooter,0,,Metropolitian,10,20002.48728
35770,20159,32,4.6,Fog,High,0,Meal,motorcycle,1,No,Metropolitian,34,20002.48728
35771,4835,34,4.7,Sunny,Jam,0,Meal,motorcycle,1,No,Metropolitian,26,20002.48728
35772,37732,,,Fog,Jam,0,Snack,motorcycle,1,No,Semi-Urban,50,20002.48728
35773,27355,22,4.6,Windy,High,2,Snack,electric_scooter,1,No,Metropolitian,17,20002.48728
35774,33307,24,4.9,Sandstorms,Jam,2,Snack,motorcycle,1,No,,12,20002.48728
35775,31921,,,Sunny,Jam,0,Drinks,motorcycle,1,No,Metropolitian,50,20002.48728
35776,40251,22,4.5,Windy,High,1,Meal,scooter,1,No,Urban,27,20002.48728
35777,19129,33,4.3,Sandstorms,Medium,0,Meal,motorcycle,3,No,Metropolitian,49,20002.48728
35778,36487,20,5,Sandstorms,Medium,1,Drinks,motorcycle,1,No,Urban,16,20002.48728
35779,9337,35,4.7,Fog,Medium,0,Snack,motorcycle,1,No,Metropolitian,26,20002.48728
35780,29703,,,,,3,Drinks,motorcycle,1,No,Metropolitian,29,20002.4864
35781,667,20,4.8,Stormy,Medium,0,Snack,motorcycle,1,No,Urban,14,20002.4864
35782,23959,24,4.5,Sandstorms,Low,2,Buffet,electric_scooter,0,No,Urban,13,20002.4864
35783,24933,36,4.9,Sandstorms,Low,1,Meal,motorcycle,1,No,Urban,21,20002.4864
35784,21447,38,4.8,Sunny,Low,1,Snack,motorcycle,0,No,Metropolitian,13,20002.48639
35785,11023,39,4.1,Sandstorms,Jam,1,Buffet,motorcycle,0,No,Metropolitian,34,20002.48639
35786,10975,28,4.4,Windy,High,0,Drinks,motorcycle,1,No,Urban,32,20002.48639
35787,34121,22,5,Stormy,Low,1,Snack,motorcycle,1,No,Urban,13,20002.48639
35788,13323,27,4.6,Windy,Jam,2,Snack,scooter,1,No,,22,20002.48639
35789,7114,35,4.8,Sandstorms,Low,1,Buffet,motorcycle,1,No,Metropolitian,20,20002.48639
